,UMAP1,UMAP2,UMAP3,esg_rating,ticker,dividend_yield,dividend_yield_qtl,quality_score,quality_score_qtl,carbon_intensity,carbon_intensity_qtl,aum_qtl,aum,investment_strategy,asset_class,asset_region,subsegment,grade
976,13.238809,9.635518,-2.3012285,A,IHE,2.11,Q3,6.46,Q3,28.08,Q1,Q3,374050000.0,standard,equity,us,not_specified,B
977,19.73884,15.559354,2.4759152,A,SCHJ,,Q4,6.69,Q3,172.78,Q3,Q3,373510000.0,standard,fixed_income,us,corporate,A
978,10.976279,7.682198,-4.311685,A,TCHP,0.5,Q1,6.84,Q4,23.44,Q1,Q3,372170000.0,standard,equity,global,total_market,B
979,10.301167,6.4193845,7.8988156,A,DDM,,Q4,7.13,Q4,31.17,Q1,Q3,370860000.0,leveraged,equity,us,large_cap,
980,4.1632385,5.6938663,7.1239142,A,JHSC,1.63,Q2,5.72,Q1,177.01,Q3,Q3,370190000.0,standard,equity,us,small_cap,B
981,4.12227,2.3516965,11.821535,A,EWI,4.48,Q4,7.07,Q4,148.71,Q3,Q3,368610000.0,standard,equity,europe,total_market,A
982,11.425124,9.919152,-1.7592156,BBB,IAK,1.99,Q3,5.1,Q1,2.22,Q1,Q3,368060000.0,standard,equity,us,not_specified,B
983,11.499814,6.3561373,11.900077,A,SVOL,,Q4,5.96,Q2,231.58,Q3,Q3,366580000.0,inverse,alternatives,global,other,B
984,11.42675,7.1265917,-5.3263626,AAA,NUDM,2.98,Q3,8.77,Q4,48.61,Q1,Q3,365820000.0,standard,equity,dev_markets,total_market,B
985,10.08524,6.1630707,7.8229,,XDEC,,Q4,,Q4,,Q4,Q3,364850000.0,leveraged,equity,us,large_cap,
986,5.763761,11.210622,11.532575,BBB,GMF,2.44,Q3,5.5,Q1,315.85,Q4,Q3,364240000.0,standard,equity,asia_pacific_wo_brics,total_market,F
987,11.873907,8.619166,-1.4302188,A,RSPU,3.32,Q4,,Q4,,Q4,Q3,360750000.0,standard,equity,us,not_specified,A
988,11.561083,5.6914005,-2.4822176,A,PLDR,,Q4,7.08,Q4,131.99,Q2,Q3,358500000.0,standard,equity,us,total_market,
989,12.492758,10.000211,-2.542836,A,RXI,1.38,Q2,6.6,Q3,55.01,Q1,Q3,358370000.0,standard,equity,global,not_specified,B
990,15.178434,7.7839336,5.9693146,,EMC,1.11,Q1,,Q4,,Q4,Q3,355590000.0,standard,equity,emerg_markets,not_specified,
991,11.794129,10.844348,-3.0436463,,JPRE,3.48,Q4,,Q4,,Q4,Q3,353730000.0,standard,equity,us,not_specified,C
992,12.331175,9.463036,-1.0445217,,DRLL,3.84,Q4,,Q4,,Q4,Q3,353180000.0,standard,equity,us,not_specified,
993,2.4273484,15.551061,3.290608,A,JPIB,,Q4,6.29,Q2,223.65,Q3,Q3,352410000.0,standard,fixed_income,global,broad_based,B
994,10.022784,-4.2968388,2.1997254,A,JPME,2.36,Q3,6.34,Q2,339.8,Q4,Q3,352120000.0,standard,equity,us,mid_cap,
995,13.884404,12.667346,0.84931433,A,RWX,4.75,Q4,6.72,Q3,76.96,Q2,Q3,351690000.0,standard,equity,global,other,C
996,12.0491295,11.637894,-2.1901667,A,GINN,1.11,Q1,6.25,Q2,42.49,Q1,Q3,351350000.0,standard,equity,global,not_specified,
997,14.603423,12.798746,0.72916245,A,SNSR,1.45,Q2,6.66,Q3,32.98,Q1,Q3,349780000.0,standard,equity,dev_markets,not_specified,A
998,12.756017,5.6600776,-0.89195555,A,VFMO,0.67,Q1,5.78,Q2,89.42,Q2,Q3,347800000.0,standard,equity,us,total_market,A
999,11.817901,8.559502,-1.358952,A,AVRE,4.1,Q4,6.22,Q2,81.56,Q2,Q3,347350000.0,standard,equity,global,not_specified,A
1000,4.1615043,5.9773464,7.222882,BBB,OMFS,1.81,Q2,5.24,Q1,142.76,Q3,Q3,347010000.0,standard,equity,us,small_cap,B
1001,5.8012047,11.165095,11.570656,BBB,FLKR,1.93,Q2,5.58,Q1,183.87,Q3,Q3,346700000.0,standard,equity,asia_pacific_wo_brics,total_market,B
1002,11.08465,7.4037905,-4.6319084,A,QDEF,3.07,Q4,6.7,Q3,128.82,Q2,Q3,346670000.0,standard,equity,us,total_market,B
1003,8.362779,10.302734,-1.493259,A,SIXH,3.13,Q4,6.69,Q3,71.29,Q2,Q3,345810000.0,standard,equity,us,large_cap,D
1004,12.111306,8.989416,-2.007926,A,CNRG,1.51,Q2,6.75,Q3,569.28,Q4,Q3,344040000.0,standard,equity,us,not_specified,A
1005,14.7414465,5.234849,1.5965852,,MUST,,Q4,,Q4,,Q4,Q3,343890000.0,standard,fixed_income,us,government,A
1006,9.958293,-4.347607,2.2902904,AA,NUMV,2.89,Q3,7.48,Q4,146.21,Q3,Q3,343080000.0,standard,equity,us,mid_cap,B
1007,12.510597,9.364963,-1.0466969,A,QQH,0.78,Q1,6.66,Q3,52.06,Q1,Q3,342290000.0,standard,equity,us,not_specified,
1008,13.398856,9.482948,-2.4486609,A,PSCT,0.22,Q1,5.93,Q2,38.07,Q1,Q3,342070000.0,standard,equity,us,not_specified,B
1009,11.488186,10.437288,-1.3616225,BBB,MSOS,4.95,Q4,5.67,Q1,46.6,Q1,Q3,341610000.0,standard,equity,us,not_specified,
1010,4.197281,2.368615,11.748377,AA,HEZU,,Q4,7.85,Q4,123.75,Q2,Q3,338420000.0,standard,equity,europe,total_market,
1011,13.653424,8.768701,16.753342,,CMDY,,Q4,,Q4,,Q4,Q3,336880000.0,standard,commodities,global,not_specified,B
1012,11.741532,6.5984354,12.129326,,UVXY,,Q4,,Q4,,Q4,Q3,336680000.0,leveraged,alternatives,global,other,
1013,9.992635,6.7893715,7.769692,BBB,AMZA,7.5,Q4,4.49,Q1,508.03,Q4,Q3,334620000.0,leveraged,equity,us,not_specified,
1014,13.601767,8.738641,16.697628,,USOI,,Q4,,Q4,,Q4,Q3,333730000.0,standard,commodities,global,not_specified,
1015,4.236239,5.1567826,7.019962,A,OUSM,2.45,Q3,,Q4,,Q4,Q3,332300000.0,standard,equity,us,small_cap,
1016,4.47861,14.631564,-5.0828056,,BJUL,,Q4,,Q4,,Q4,Q3,332170000.0,standard,equity,us,large_cap,
1017,18.038269,8.758237,14.303245,AA,FLCA,3.3,Q4,7.39,Q4,268.0,Q4,Q3,332100000.0,standard,equity,america_wo_us,total_market,A
1018,12.023692,9.478451,-1.7961748,BBB,XES,0.85,Q1,5.08,Q1,276.17,Q4,Q3,331800000.0,standard,equity,us,not_specified,A
1019,4.781311,14.596594,-5.287097,,GJUN,,Q4,,Q4,,Q4,Q3,331640000.0,standard,equity,us,large_cap,
1020,11.243189,6.022766,-2.9068167,,RDVI,2.58,Q3,,Q4,,Q4,Q3,331110000.0,standard,equity,us,total_market,
1021,10.959379,7.6626635,-4.3139615,A,TDVG,1.76,Q2,6.82,Q3,187.23,Q3,Q3,330360000.0,standard,equity,global,total_market,B
1022,8.299726,7.208935,6.7420454,BBB,FLIN,1.34,Q2,5.17,Q1,586.69,Q4,Q3,329070000.0,standard,equity,brics,total_market,C
1023,15.683539,5.078631,2.9106288,,UTWO,,Q4,,Q4,,Q4,Q3,328370000.0,standard,fixed_income,us,government,
1024,8.461902,11.707244,2.5787585,BB,EMHY,,Q4,4.04,Q1,673.69,Q4,Q3,328190000.0,standard,fixed_income,emerg_markets,broad_based,
1025,13.965764,4.7698946,-0.7916234,A,FQAL,1.8,Q2,6.51,Q3,119.61,Q2,Q3,326990000.0,standard,equity,us,large_cap,A
1026,3.9817677,2.211204,11.9163,AA,EWD,2.79,Q3,7.62,Q4,17.53,Q1,Q3,326420000.0,standard,equity,europe,total_market,B
1027,12.372944,9.572519,-1.064997,,TSLY,,Q4,,Q4,,Q4,Q3,326150000.0,standard,equity,us,not_specified,
1028,15.172421,5.183903,2.636737,A,IBTG,,Q4,5.72,Q1,,Q4,Q3,325500000.0,standard,fixed_income,us,government,
1029,11.132512,7.410528,-4.6346517,A,SIZE,1.74,Q2,6.47,Q3,189.49,Q3,Q3,324290000.0,standard,equity,us,total_market,B
1030,10.114431,6.1851745,7.839989,,XJUN,,Q4,,Q4,,Q4,Q3,324090000.0,leveraged,equity,us,large_cap,
1031,4.7664924,14.832816,-5.123756,,FJAN,,Q4,,Q4,,Q4,Q3,323750000.0,standard,equity,us,large_cap,
1032,11.697003,11.175029,-2.6790843,A,GQRE,4.23,Q4,5.99,Q2,59.74,Q1,Q3,323690000.0,standard,equity,global,not_specified,C
1033,10.599827,13.049644,3.4695835,,FEMS,4.7,Q4,,Q4,,Q4,Q3,323280000.0,standard,equity,emerg_markets,small_cap,F
1034,13.170587,9.660035,-2.2445867,A,IYZ,3.61,Q4,6.13,Q2,23.01,Q1,Q3,322660000.0,standard,equity,us,not_specified,B
1035,11.927548,8.585133,-1.4703063,A,XSW,0.18,Q1,6.34,Q2,8.03,Q1,Q3,322140000.0,standard,equity,us,not_specified,A
1036,1.8456182,15.246441,3.9127839,A,BGRN,,Q4,6.77,Q3,754.97,Q4,Q3,321850000.0,standard,fixed_income,us,broad_based,
1037,14.68249,5.2017546,1.534161,,GNMA,,Q4,,Q4,,Q4,Q3,321770000.0,standard,fixed_income,us,government,A
1038,11.921699,8.587224,-1.4840268,A,RSPM,2.61,Q3,,Q4,,Q4,Q3,321200000.0,standard,equity,us,not_specified,A
1039,8.365398,7.154531,6.741675,BBB,CHIQ,0.76,Q1,5.12,Q1,59.96,Q1,Q3,319530000.0,standard,equity,brics,not_specified,B
1040,4.7526054,14.789871,-5.05145,,QJUN,,Q4,,Q4,,Q4,Q3,318280000.0,standard,equity,us,large_cap,
1041,11.438889,9.084337,14.103969,A,RWM,,Q4,5.72,Q1,,Q4,Q3,318150000.0,inverse,equity,us,small_cap,
1042,6.1415977,11.843604,-6.9771566,A,EQL,,Q4,6.55,Q3,303.39,Q4,Q3,316360000.0,standard,equity,us,large_cap,
1043,13.189103,10.086277,-2.277141,A,FXU,3.22,Q4,6.68,Q3,,Q4,Q3,314420000.0,standard,equity,us,not_specified,B
1044,15.767696,5.0517707,2.9842956,,IBMO,,Q4,,Q4,,Q4,Q3,312980000.0,standard,fixed_income,us,government,
1045,7.4467106,8.597975,5.5910892,BB,CNYA,2.14,Q3,3.18,Q1,373.28,Q4,Q3,312600000.0,standard,equity,brics,total_market,B
1046,16.558071,15.617542,8.50573,A,IGHG,,Q4,6.66,Q3,119.95,Q2,Q3,311990000.0,standard,fixed_income,us,corporate,
1047,6.203248,11.885934,-7.052565,A,XLSR,,Q4,6.66,Q3,100.86,Q2,Q3,310960000.0,standard,equity,us,large_cap,
1048,12.630172,9.539041,-1.4811134,,TAXF,,Q4,,Q4,,Q4,Q3,308870000.0,standard,fixed_income,us,not_specified,B
1049,15.222745,7.997864,5.5109243,BBB,JPEM,4.31,Q4,5.21,Q1,694.12,Q4,Q3,306920000.0,standard,equity,emerg_markets,total_market,D
1050,6.3949575,11.776337,-6.923826,A,GSPY,1.75,Q2,6.6,Q3,74.42,Q2,Q3,306680000.0,standard,equity,us,large_cap,
1051,2.4533448,15.574774,3.334596,A,FLIA,,Q4,5.97,Q2,8.34,Q1,Q3,306490000.0,standard,fixed_income,global,broad_based,B
1052,-6.4205174,9.4966345,0.14019957,BBB,SMIG,2.77,Q3,5.66,Q1,189.5,Q3,Q3,305690000.0,standard,equity,us,extended_market,B
1053,14.050364,4.744561,-0.87017936,A,EQWL,2.41,Q3,6.63,Q3,151.23,Q3,Q3,305480000.0,standard,equity,us,large_cap,A
1054,13.639881,8.653253,16.775406,,COM,,Q4,,Q4,,Q4,Q3,303960000.0,standard,commodities,global,not_specified,
1055,11.71656,11.219892,-2.6862693,A,ESPO,0.82,Q1,6.1,Q2,6.96,Q1,Q3,303790000.0,standard,equity,global,not_specified,C
1056,10.51793,6.60911,8.027356,AA,USD,,Q4,7.91,Q4,33.79,Q1,Q3,302710000.0,leveraged,equity,us,not_specified,
1057,4.802401,14.929099,-5.0416346,,FMAR,,Q4,,Q4,,Q4,Q3,300470000.0,standard,equity,us,large_cap,
1058,9.09632,10.689687,-0.8329264,A,MXI,3.62,Q4,6.94,Q4,571.86,Q4,Q3,299890000.0,standard,equity,global,not_specified,D
1059,6.2429514,11.853042,-7.016393,A,BIBL,1.39,Q2,6.64,Q3,145.58,Q3,Q3,299840000.0,standard,equity,us,large_cap,
1060,4.712432,14.948028,-4.9636464,,DDEC,,Q4,,Q4,,Q4,Q3,298840000.0,standard,equity,us,large_cap,
1061,8.363846,7.1606603,6.706145,AA,EZA,4.38,Q4,7.37,Q4,296.22,Q4,Q3,298660000.0,standard,equity,brics,total_market,B
1062,6.1672072,11.851376,-7.0642114,A,LGH,1.48,Q2,6.61,Q3,116.75,Q2,Q3,297900000.0,standard,equity,us,large_cap,
1063,7.6981115,11.443949,-6.4759755,A,SPUS,1.26,Q1,6.88,Q4,65.36,Q1,Q3,297560000.0,standard,equity,us,large_cap,C
1064,5.6348276,10.98391,11.843215,AA,DBJP,2.43,Q3,7.3,Q4,76.8,Q2,Q3,297500000.0,standard,equity,asia_pacific_wo_brics,total_market,B
1065,11.482115,6.358901,11.875827,,SVXY,,Q4,,Q4,,Q4,Q3,296020000.0,inverse,alternatives,global,other,
1066,16.922552,17.204136,7.3992696,BBB,IBHD,,Q4,4.94,Q1,168.5,Q3,Q3,295180000.0,standard,fixed_income,us,corporate,
1067,5.7943826,11.084511,11.686225,A,THD,3.08,Q4,6.34,Q2,727.04,Q4,Q3,294010000.0,standard,equity,asia_pacific_wo_brics,total_market,B
1068,11.866763,11.277656,-2.672878,A,ARKX,0.63,Q1,6.74,Q3,47.27,Q1,Q3,293590000.0,standard,equity,global,not_specified,C
1069,13.4056,9.487011,-2.4622536,A,PTF,0.28,Q1,5.73,Q2,46.31,Q1,Q3,293150000.0,standard,equity,us,not_specified,B
1070,13.273146,9.614004,-2.3536074,A,PJP,1.45,Q2,6.16,Q2,30.23,Q1,Q3,292180000.0,standard,equity,us,not_specified,B
1071,11.5382595,11.9055,0.022568231,BBB,JNUG,,Q4,5.11,Q1,448.82,Q4,Q3,291450000.0,leveraged,equity,global,not_specified,F
1072,4.0256953,2.2484252,11.900145,AA,EWN,2.32,Q3,8.32,Q4,35.07,Q1,Q3,291420000.0,standard,equity,europe,total_market,B
1073,12.715387,5.6576915,-0.8854904,A,HLAL,1.3,Q1,6.66,Q3,80.31,Q2,Q3,291380000.0,standard,equity,us,total_market,A
1074,15.387803,7.635293,5.5010014,BBB,AVES,4.43,Q4,4.85,Q1,616.51,Q4,Q3,290310000.0,standard,equity,emerg_markets,total_market,B
1075,16.908623,16.973948,7.5651793,BBB,BSJQ,,Q4,4.55,Q1,422.64,Q4,Q3,290000000.0,standard,fixed_income,us,corporate,C
1076,12.114645,11.757118,-2.2417774,A,ERTH,1.8,Q2,7.05,Q4,144.59,Q3,Q3,289900000.0,standard,equity,global,not_specified,
1077,13.827142,4.6892085,-0.7103276,A,JMOM,1.44,Q2,6.75,Q3,123.45,Q2,Q3,289710000.0,standard,equity,us,large_cap,A
1078,11.2450695,5.979154,-2.8978133,,CAPE,,Q4,,Q4,,Q4,Q3,289400000.0,standard,equity,us,total_market,
1079,10.289699,6.4411564,7.897251,A,SPUU,,Q4,6.63,Q3,120.75,Q2,Q3,288630000.0,leveraged,equity,us,large_cap,
1080,10.923018,9.037579,14.4630785,BBB,TMV,,Q4,5.13,Q1,1.6,Q1,Q3,286540000.0,inverse,fixed_income,us,government,
1081,11.3899555,10.355997,-1.6891273,BBB,IXP,1.47,Q2,4.95,Q1,14.42,Q1,Q3,286520000.0,standard,equity,global,not_specified,B
1082,14.705295,5.9354053,2.4028976,,BOXX,,Q4,,Q4,,Q4,Q3,284340000.0,standard,fixed_income,us,other,A
1083,13.268282,9.580779,-2.3328457,A,PBJ,1.93,Q2,6.66,Q3,78.07,Q2,Q3,284160000.0,standard,equity,us,not_specified,B
1084,11.749198,10.85642,-2.988003,A,RSPF,2.62,Q3,,Q4,,Q4,Q3,283710000.0,standard,equity,us,not_specified,C
1085,7.9522524,7.2482734,6.4901752,,SMIN,0.95,Q1,,Q4,,Q4,Q3,283710000.0,standard,equity,brics,small_cap,F
1086,10.147,6.200862,7.8686237,,XMAR,,Q4,,Q4,,Q4,Q3,282720000.0,leveraged,equity,us,large_cap,
1087,6.123661,9.346966,-7.673212,A,JUST,1.66,Q2,6.9,Q4,122.87,Q2,Q3,281880000.0,standard,equity,us,large_cap,B
1088,4.6784616,14.9131,-5.1193542,,FSEP,,Q4,,Q4,,Q4,Q3,281500000.0,standard,equity,us,large_cap,
1089,15.19428,7.58243,5.8125315,A,XCEM,3.38,Q4,6.21,Q2,300.19,Q4,Q3,280630000.0,standard,equity,emerg_markets,total_market,C
1090,13.789985,8.829216,16.746408,,NBCM,,Q4,,Q4,,Q4,Q3,279760000.0,standard,commodities,global,not_specified,B
1091,13.315908,9.576932,-2.3751402,A,PSCH,0.16,Q1,5.92,Q2,30.58,Q1,Q3,279760000.0,standard,equity,us,not_specified,B
1092,11.579558,11.968377,0.19982725,AA,PIO,1.9,Q2,7.94,Q4,113.02,Q2,Q3,279340000.0,standard,equity,global,not_specified,F
1093,4.744242,14.929129,-5.069693,,DAPR,,Q4,,Q4,,Q4,Q3,279090000.0,standard,equity,us,large_cap,
1094,12.406397,9.6006,-1.1866447,,ATMP,,Q4,,Q4,,Q4,Q3,277420000.0,standard,equity,us,not_specified,
1095,4.7668595,14.903742,-5.0543675,,FDEC,,Q4,,Q4,,Q4,Q3,276910000.0,standard,equity,us,large_cap,
1096,4.722136,14.924155,-5.0874386,,FOCT,,Q4,,Q4,,Q4,Q3,275400000.0,standard,equity,us,large_cap,
1097,15.766663,5.0452166,2.9561484,,IBMP,,Q4,,Q4,,Q4,Q3,275180000.0,standard,fixed_income,us,government,
1098,10.436298,8.147708,-3.867137,,BUYW,,Q4,,Q4,,Q4,Q3,275100000.0,standard,equity,global,total_market,
1099,16.50786,15.620732,8.499652,A,LQDH,,Q4,6.59,Q3,150.35,Q3,Q3,275090000.0,standard,fixed_income,us,corporate,
1100,10.224751,8.110524,-1.6067923,AA,DJD,3.88,Q4,7.4,Q4,70.47,Q2,Q3,274630000.0,standard,equity,us,large_cap,A
1101,9.392587,6.745085,7.656403,BBB,URTY,,Q4,5.2,Q1,143.52,Q3,Q3,274240000.0,leveraged,equity,us,small_cap,
1102,2.3331854,15.344385,3.1136591,A,NUBD,,Q4,6.33,Q2,223.52,Q3,Q3,273890000.0,standard,fixed_income,us,broad_based,B
1103,10.28553,-4.416495,2.4060137,A,FNY,0.73,Q1,5.76,Q2,184.84,Q3,Q3,273180000.0,standard,equity,us,mid_cap,B
1104,4.9434037,5.972399,6.603135,BBB,OSCV,2.41,Q3,5.07,Q1,140.9,Q3,Q3,272890000.0,standard,equity,us,small_cap,C
1105,9.806142,9.2556925,-3.6182842,BBB,DWLD,1.47,Q2,5.37,Q1,44.76,Q1,Q3,272820000.0,standard,equity,global,total_market,C
1106,10.299243,-4.4331203,2.4297261,A,QVMM,1.7,Q2,5.88,Q2,151.05,Q3,Q3,272160000.0,standard,equity,us,mid_cap,B
1107,14.71766,5.22088,1.5509522,,FUMB,,Q4,,Q4,,Q4,Q3,271540000.0,standard,fixed_income,us,government,A
1108,14.467614,13.011705,0.8672184,,IAPR,,Q4,,Q4,,Q4,Q3,271010000.0,standard,equity,dev_markets,total_market,
1109,12.14632,11.734984,-2.2962127,A,GTEK,0.9,Q1,6.7,Q3,35.45,Q1,Q3,269670000.0,standard,equity,global,not_specified,
1110,16.50391,15.600123,8.611523,A,SKOR,,Q4,6.53,Q3,192.69,Q3,Q3,269340000.0,standard,fixed_income,us,corporate,
1111,16.790329,16.968782,7.6804132,BBB,FDHY,,Q4,5.31,Q1,304.25,Q4,Q3,269340000.0,standard,fixed_income,global,corporate,
1112,6.1665277,9.425812,-7.6195073,A,CLRG,2.0,Q3,6.68,Q3,81.59,Q2,Q3,269260000.0,standard,equity,us,large_cap,B
1113,10.494711,6.7203217,8.057704,A,NAIL,,Q4,5.87,Q2,51.65,Q1,Q3,267730000.0,leveraged,equity,us,not_specified,
1114,8.82632,12.203183,2.1231718,BB,SRET,8.3,Q4,,Q4,,Q4,Q3,267730000.0,standard,equity,global,not_specified,
1115,12.100421,8.952059,-1.9723614,A,XTN,1.26,Q1,6.33,Q2,458.93,Q4,Q3,266830000.0,standard,equity,us,not_specified,A
1116,4.10407,2.3254442,11.838256,BBB,EPOL,2.88,Q3,5.47,Q1,412.98,Q4,Q3,266710000.0,standard,equity,europe,total_market,B
1117,4.3854218,2.3606548,11.530067,AA,FEP,3.41,Q4,7.23,Q4,296.33,Q4,Q3,266170000.0,standard,equity,europe,total_market,F
1118,13.596692,8.663974,16.655302,,BCD,,Q4,,Q4,,Q4,Q3,265950000.0,standard,commodities,global,not_specified,
1119,11.494431,5.885607,-2.6879861,A,USMF,1.65,Q2,6.4,Q3,122.61,Q2,Q3,265750000.0,standard,equity,us,total_market,
1120,4.7305574,14.62548,-4.829683,,HAPI,1.48,Q2,,Q4,,Q4,Q3,264700000.0,standard,equity,us,large_cap,
1121,11.690304,5.7146354,-2.3645678,A,DIVB,3.54,Q4,6.79,Q3,155.02,Q3,Q3,264390000.0,standard,equity,us,total_market,
1122,16.48322,15.564437,8.579862,A,IBD,,Q4,6.27,Q2,339.74,Q4,Q3,263680000.0,standard,fixed_income,us,corporate,
1123,10.286907,-4.445199,2.420394,A,RFG,1.33,Q2,5.91,Q2,231.17,Q3,Q3,261300000.0,standard,equity,us,mid_cap,B
1124,2.7280016,14.552356,3.1721725,,CGSD,,Q4,,Q4,,Q4,Q3,261230000.0,standard,fixed_income,us,broad_based,A
1125,10.54802,8.079269,-3.9360068,A,IFV,,Q4,6.13,Q2,332.5,Q4,Q3,260940000.0,standard,equity,global,total_market,
1126,6.270918,9.580329,-7.495767,A,VSDA,2.4,Q3,6.93,Q4,145.48,Q3,Q3,259730000.0,standard,equity,us,large_cap,B
1127,15.6781225,5.0895424,2.9208581,,SMB,,Q4,,Q4,,Q4,Q3,259360000.0,standard,fixed_income,us,government,
1128,11.607473,6.1358294,12.143967,,KMLM,,Q4,,Q4,,Q4,Q3,258240000.0,standard,alternatives,global,not_specified,
1129,7.5895767,19.496376,9.177722,AA,NTSI,,Q4,7.81,Q4,89.1,Q2,Q3,257850000.0,standard,asset_allocation,dev_markets,other,
1130,8.472409,11.698862,2.5789196,BB,JPMB,,Q4,3.94,Q1,,Q4,Q3,257730000.0,standard,fixed_income,emerg_markets,government,
1131,12.104292,11.746178,-2.316857,A,SGDM,1.91,Q2,6.97,Q4,293.45,Q4,Q3,256990000.0,standard,equity,global,not_specified,
1132,9.2891655,-4.1183,2.1673834,A,RFV,2.11,Q3,5.93,Q2,160.0,Q3,Q3,256740000.0,standard,equity,us,mid_cap,A
1133,4.6989007,14.606732,-5.1899376,,DNOV,,Q4,,Q4,,Q4,Q3,256550000.0,standard,equity,us,large_cap,
1134,16.954062,16.978882,7.57298,BBB,HYDW,,Q4,5.56,Q1,289.44,Q4,Q3,255990000.0,standard,fixed_income,us,corporate,
1135,2.6655905,15.553121,3.8129504,A,JSCP,,Q4,6.32,Q2,186.01,Q3,Q3,255910000.0,standard,fixed_income,global,broad_based,
1136,4.5488267,5.483213,7.168166,BBB,DGRS,3.1,Q4,5.13,Q1,191.86,Q3,Q3,253940000.0,standard,equity,us,small_cap,
1137,4.2591624,2.349363,11.678294,AA,EDEN,1.79,Q2,8.0,Q4,70.05,Q2,Q3,253910000.0,standard,equity,europe,total_market,
1138,4.183543,5.9509377,7.1922803,BBB,RZV,2.71,Q3,5.58,Q1,148.84,Q3,Q3,253700000.0,standard,equity,us,small_cap,B
1139,13.530785,8.751477,16.732878,,DBO,,Q4,,Q4,,Q4,Q3,253320000.0,standard,commodities,global,not_specified,
1140,4.8268013,14.853615,-5.1466637,,BUFF,,Q4,,Q4,,Q4,Q3,253180000.0,standard,equity,us,large_cap,
1141,11.122014,7.3856187,-4.63209,A,QVAL,2.46,Q3,5.74,Q2,570.99,Q4,Q3,252770000.0,standard,equity,us,total_market,B
1142,10.5550785,8.028083,-3.9744306,A,FVC,,Q4,6.65,Q3,266.23,Q4,Q3,252510000.0,standard,equity,global,total_market,
1143,2.4548109,15.5722,3.7779622,,HCRB,,Q4,,Q4,,Q4,Q3,252430000.0,standard,fixed_income,global,broad_based,
1144,14.566372,13.013068,0.8682557,A,UIVM,3.7,Q4,6.88,Q4,216.19,Q3,Q3,252240000.0,standard,equity,dev_markets,total_market,
1145,11.415551,9.958662,-1.7561593,BBB,PBE,0.36,Q1,5.36,Q1,29.98,Q1,Q3,251800000.0,standard,equity,us,not_specified,B
1146,9.405682,-4.196033,2.1664774,A,FLQM,2.0,Q3,6.85,Q4,121.51,Q2,Q3,251190000.0,standard,equity,us,mid_cap,A
1147,9.567408,8.9609585,-1.8758327,AA,FAN,2.02,Q3,7.82,Q4,485.4,Q4,Q3,250140000.0,standard,equity,global,not_specified,C
1148,10.941141,9.029742,14.456683,A,TTT,,Q4,,Q4,,Q4,Q3,250010000.0,inverse,fixed_income,us,government,
1149,12.100511,11.76961,-2.2296515,A,NZAC,1.87,Q2,6.98,Q4,42.01,Q1,Q3,249710000.0,standard,equity,global,not_specified,
1150,16.536419,15.581794,8.598602,A,IGEB,,Q4,6.41,Q3,400.97,Q4,Q3,248830000.0,standard,fixed_income,us,corporate,
1151,10.573594,13.090551,3.4316027,BBB,TLTE,3.81,Q4,5.01,Q1,402.99,Q4,Q3,248410000.0,standard,equity,emerg_markets,total_market,F
1152,8.80012,10.553448,-0.8730492,A,MOTI,3.06,Q3,6.91,Q4,331.35,Q4,Q3,247090000.0,standard,equity,global,total_market,D
1153,12.759004,5.6630836,-0.8553706,A,VLU,2.49,Q3,6.32,Q2,159.72,Q3,Q3,247040000.0,standard,equity,us,total_market,A
1154,17.030159,17.390434,6.9217863,BBB,HYBB,,Q4,5.71,Q1,354.99,Q4,Q3,246680000.0,standard,fixed_income,us,corporate,B
1155,4.6296053,14.787709,15.837152,,FXE,,Q4,,Q4,,Q4,Q3,246370000.0,standard,currency,america_wo_us,not_specified,B
1156,9.144719,10.719365,-0.80870634,A,FTRI,8.27,Q4,6.13,Q2,534.54,Q4,Q3,245890000.0,standard,equity,global,not_specified,D
1157,-6.454062,9.530116,0.10670599,A,JSMD,0.53,Q1,5.76,Q2,108.08,Q2,Q3,245650000.0,standard,equity,us,extended_market,B
1158,15.568875,13.065391,1.1090801,AA,AVIV,3.87,Q4,7.49,Q4,153.54,Q3,Q3,245420000.0,standard,equity,dev_markets,large_cap,B
1159,15.358611,13.111627,1.2150867,AA,DDWM,4.48,Q4,7.46,Q4,146.36,Q3,Q3,244800000.0,standard,equity,dev_markets,total_market,
1160,3.4494476,9.395855,10.745344,BBB,EDIV,4.88,Q4,5.29,Q1,236.18,Q3,Q3,244370000.0,standard,equity,emerg_markets,high_dividend_yield,F
1161,13.342975,9.506244,-2.3996518,A,PKB,1.1,Q1,6.19,Q2,143.27,Q3,Q3,243510000.0,standard,equity,us,not_specified,B
1162,6.1094832,9.358333,-7.6835127,A,RECS,1.76,Q2,6.56,Q3,130.86,Q2,Q3,242780000.0,standard,equity,us,large_cap,B
1163,2.6566415,15.58074,3.73459,A,AVSF,,Q4,6.27,Q2,189.68,Q3,Q3,242730000.0,standard,fixed_income,global,broad_based,
1164,4.665747,14.745504,15.793274,,FXY,,Q4,,Q4,,Q4,Q3,242680000.0,standard,currency,asia_pacific_wo_brics,not_specified,B
1165,4.7989597,14.732433,-4.868311,,STRV,1.56,Q2,,Q4,,Q4,Q3,242500000.0,standard,equity,us,large_cap,
